Order ID,Order Date,Region,City,Segment,Ship Mode,Category,Sub-Category,Product Name,Sales Rep,Customer Name,Quantity,Unit Price,Discount,Sales,Cost,Profit,Profit Margin
ORD-2024-1724,2024-07-07,South,Nashville,Consumer,Second Class,Furniture,Bookcases,5-Shelf Bookcase,Grace Lin,Wei Kim,5,156.54,0.05,743.57,465.54,278.03,0.3739
ORD-2024-1040,2024-07-07,South,Nashville,Consumer,Same Day,Technology,Copiers,All-in-One Copier,Hiro Tanaka,Noah Rodriguez,3,1389.35,0.15,3542.84,2984.58,558.26,0.1576
ORD-2024-1737,2024-07-07,Central,Houston,Corporate,Standard Class,Office Supplies,Paper,Sticky Notes Pack,Fatima Noor,Noah Lewis,1,9.09,0.2,7.27,3.47,3.8,0.5227
ORD-2024-2593,2024-07-07,West,Seattle,Corporate,Standard Class,Technology,Phones,Wireless Office Headset,Chloe Zhang,Emma Jones,3,126.35,0.0,379.05,263.83,115.22,0.304
ORD-2024-1508,2024-07-08,South,Nashville,Consumer,First Class,Technology,Phones,Wireless Office Headset,Grace Lin,Carlos Nguyen,4,137.31,0.1,494.32,329.34,164.98,0.3338
ORD-2024-2099,2024-07-09,South,Nashville,Consumer,First Class,Technology,Machines,Label Maker,Hiro Tanaka,Ava Patel,2,59.31,0.0,118.62,73.79,44.83,0.3779
ORD-2024-2396,2024-07-10,West,Los Angeles,Consumer,Standard Class,Office Supplies,Paper,Premium Copy Paper (case),Chloe Zhang,Wei Miller,1,33.07,0.2,26.46,19.14,7.32,0.2766
ORD-2024-1050,2024-07-10,Central,Houston,Consumer,Standard Class,Technology,Machines,Label Maker,Fatima Noor,Liam Williams,4,62.87,0.1,226.33,162.37,63.96,0.2826
ORD-2024-1658,2024-07-10,West,San Diego,Consumer,Standard Class,Technology,Machines,Label Maker,Daniel Reyes,Robert Khan,1,57.05,0.2,45.64,33.08,12.56,0.2752
ORD-2024-1579,2024-07-11,South,Atlanta,Consumer,Second Class,Office Supplies,Supplies,Stapler Heavy Duty,Hiro Tanaka,Mary Garcia,2,19.91,0.0,39.82,20.0,19.82,0.4977
ORD-2024-1783,2024-07-11,East,New York,Consumer,Standard Class,Technology,Machines,Label Maker,Aisha Kumar,Priya Jones,6,62.15,0.0,372.9,225.9,147.0,0.3942
ORD-2024-1172,2024-07-13,East,Newark,Consumer,First Class,Office Supplies,Binders,Heavy-Duty 3-Ring Binder,Aisha Kumar,Michael Clark,3,12.74,0.1,34.4,16.8,17.6,0.5116
ORD-2024-1242,2024-07-13,East,New York,Corporate,Standard Class,Technology,Accessories,Wireless Mouse,Ben Torres,Olivia Lee,1,31.21,0.0,31.21,17.03,14.18,0.4543
ORD-2024-1363,2024-07-14,Central,Minneapolis,Corporate,Same Day,Office Supplies,Supplies,Scissors Set,Ethan Osei,Robert Martinez,1,8.54,0.3,5.98,3.85,2.13,0.3562
ORD-2024-2351,2024-07-15,West,San Francisco,Consumer,Standard Class,Furniture,Tables,Round Meeting Table,Chloe Zhang,Sofia Williams,2,250.26,0.1,450.47,322.88,127.59,0.2832
ORD-2024-1125,2024-07-17,East,Newark,Home Office,Standard Class,Technology,Accessories,USB-C Hub,Ben Torres,Mary Martinez,10,37.45,0.2,299.6,202.31,97.29,0.3247
ORD-2024-2076,2024-07-19,South,Nashville,Corporate,Same Day,Furniture,Tables,Conference Table 8ft,Hiro Tanaka,Liam Nguyen,5,888.25,0.05,4219.19,3215.13,1004.06,0.238
ORD-2024-2183,2024-07-20,East,New York,Corporate,Standard Class,Technology,Copiers,All-in-One Copier,Aisha Kumar,Wei Davis,1,1363.12,0.05,1294.96,1066.99,227.97,0.176
ORD-2024-2190,2024-07-20,West,San Diego,Consumer,First Class,Furniture,Furnishings,LED Desk Lamp,Chloe Zhang,Noah Clark,2,37.92,0.05,72.05,36.51,35.54,0.4933
ORD-2024-2108,2024-07-20,East,Philadelphia,Corporate,Second Class,Technology,Copiers,Compact Copier,Ben Torres,Linda Williams,1,717.69,0.1,645.92,517.88,128.04,0.1982
ORD-2024-1193,2024-07-21,South,Charlotte,Consumer,Second Class,Office Supplies,Art,Marker Set,Grace Lin,Ava Clark,1,15.54,0.0,15.54,6.91,8.63,0.5553
ORD-2024-2362,2024-07-21,South,Atlanta,Corporate,Standard Class,Furniture,Furnishings,LED Desk Lamp,Grace Lin,Mary Miller,1,42.12,0.0,42.12,21.69,20.43,0.485
ORD-2024-1122,2024-07-21,East,Newark,Consumer,Second Class,Furniture,Tables,Adjustable Standing Desk,Ben Torres,Ava Brown,1,432.15,0.05,410.54,289.27,121.27,0.2954
ORD-2024-1980,2024-07-22,Central,Chicago,Consumer,Standard Class,Office Supplies,Paper,Sticky Notes Pack,Ethan Osei,James Lewis,5,9.48,0.0,47.4,20.64,26.76,0.5646
ORD-2024-1221,2024-07-24,Central,Houston,Consumer,First Class,Office Supplies,Art,Marker Set,Ethan Osei,Jennifer Clark,4,14.67,0.0,58.68,29.89,28.79,0.4906
ORD-2024-2088,2024-07-24,Central,Chicago,Consumer,Standard Class,Technology,Phones,Business Smartphone X2,Ethan Osei,Robert Clark,1,641.22,0.2,512.98,443.01,69.97,0.1364
ORD-2024-2508,2024-07-27,Central,Chicago,Consumer,Standard Class,Technology,Copiers,Compact Copier,Fatima Noor,Noah Smith,3,709.33,0.1,1915.19,1560.65,354.54,0.1851
ORD-2024-1249,2024-07-28,South,Charlotte,Corporate,Standard Class,Technology,Accessories,Wireless Mouse,Hiro Tanaka,Michael Lewis,4,30.14,0.2,96.45,61.63,34.82,0.361
ORD-2024-1012,2024-07-28,West,Los Angeles,Consumer,Second Class,Furniture,Chairs,Executive Leather Chair,Chloe Zhang,John Khan,1,361.9,0.0,361.9,208.62,153.28,0.4235
ORD-2024-1068,2024-07-29,Central,Dallas,Corporate,Second Class,Technology,Machines,Label Maker,Fatima Noor,Patricia Jones,1,56.34,0.3,39.44,31.41,8.03,0.2036
ORD-2024-2026,2024-07-31,East,New York,Home Office,Standard Class,Technology,Phones,Business Smartphone X2,Aisha Kumar,Priya Chen,1,579.01,0.1,521.11,445.84,75.27,0.1444
ORD-2024-2342,2024-07-31,South,Miami,Corporate,Standard Class,Furniture,Furnishings,Wall Clock,Hiro Tanaka,Mateo Johnson,2,24.49,0.1,44.08,22.09,21.99,0.4989
ORD-2024-1056,2024-08-01,West,Los Angeles,Consumer,First Class,Office Supplies,Supplies,Scissors Set,Daniel Reyes,James Martinez,4,8.47,0.1,30.49,15.66,14.83,0.4864
ORD-2024-2360,2024-08-01,Central,Dallas,Corporate,Standard Class,Office Supplies,Art,Marker Set,Fatima Noor,Carlos Kim,1,15.76,0.0,15.76,8.19,7.57,0.4803
ORD-2024-1659,2024-08-02,West,San Diego,Consumer,Standard Class,Technology,Phones,Business Smartphone X2,Chloe Zhang,Liam Brown,4,587.78,0.2,1880.9,1743.86,137.04,0.0729
ORD-2024-1644,2024-08-02,East,Boston,Corporate,Second Class,Furniture,Bookcases,Corner Bookcase,Aisha Kumar,Olivia Lewis,3,170.17,0.05,484.98,336.01,148.97,0.3072
ORD-2024-1610,2024-08-03,East,New York,Home Office,Same Day,Office Supplies,Art,Sketch Pad Pro,Aisha Kumar,Olivia Williams,1,11.06,0.1,9.95,5.15,4.8,0.4824
ORD-2024-2074,2024-08-03,East,New York,Consumer,First Class,Technology,Accessories,Wireless Mouse,Ben Torres,Linda Jones,3,30.66,0.3,64.39,46.84,17.55,0.2726
ORD-2024-1185,2024-08-03,West,Seattle,Consumer,Standard Class,Technology,Accessories,USB-C Hub,Chloe Zhang,Carlos Clark,3,41.28,0.1,111.46,70.23,41.23,0.3699
ORD-2024-1615,2024-08-03,South,Miami,Corporate,Standard Class,Technology,Machines,Label Maker,Grace Lin,Sofia Lee,2,61.0,0.0,122.0,81.01,40.99,0.336
ORD-2024-2352,2024-08-05,Central,Chicago,Consumer,Standard Class,Office Supplies,Storage,Rolling File Cart,Fatima Noor,Carlos Johnson,7,88.08,0.0,616.56,404.48,212.08,0.344
ORD-2024-1832,2024-08-06,South,Nashville,Corporate,Standard Class,Technology,Phones,Wireless Office Headset,Hiro Tanaka,Sofia Smith,1,125.58,0.1,113.02,82.59,30.43,0.2692
ORD-2024-1625,2024-08-06,South,Miami,Home Office,Same Day,Furniture,Bookcases,Corner Bookcase,Hiro Tanaka,Sofia Lewis,7,173.05,0.05,1150.78,701.74,449.04,0.3902
ORD-2024-1446,2024-08-07,South,Atlanta,Consumer,Standard Class,Office Supplies,Art,Sketch Pad Pro,Hiro Tanaka,Sofia Brown,5,11.45,0.05,54.39,25.28,29.11,0.5352
ORD-2024-1324,2024-08-07,South,Charlotte,Corporate,Second Class,Technology,Copiers,Compact Copier,Grace Lin,Wei Miller,2,718.02,0.0,1436.04,992.64,443.4,0.3088
ORD-2024-2530,2024-08-09,West,Los Angeles,Consumer,Standard Class,Technology,Accessories,Wireless Mouse,Daniel Reyes,Jennifer Martinez,1,30.77,0.1,27.69,17.31,10.38,0.3749
ORD-2024-2130,2024-08-10,Central,Minneapolis,Consumer,Standard Class,Technology,Machines,Laser Printer Pro,Fatima Noor,James Martinez,2,477.05,0.05,906.39,708.12,198.27,0.2187
ORD-2024-1854,2024-08-10,West,Seattle,Corporate,Standard Class,Furniture,Tables,Adjustable Standing Desk,Chloe Zhang,Priya Williams,4,435.17,0.1,1566.61,1167.87,398.74,0.2545
ORD-2024-2571,2024-08-11,East,Philadelphia,Consumer,Standard Class,Technology,Machines,Label Maker,Ben Torres,Robert Silva,6,56.63,0.2,271.82,197.45,74.37,0.2736
ORD-2024-1398,2024-08-11,South,Miami,Home Office,Standard Class,Technology,Phones,Business Smartphone X2,Hiro Tanaka,Carlos Lee,2,592.15,0.15,1006.65,849.36,157.29,0.1563
ORD-2024-2153,2024-08-11,East,Boston,Home Office,Standard Class,Office Supplies,Binders,Presentation Binder Set,Ben Torres,Mateo Clark,1,18.55,0.0,18.55,9.52,9.03,0.4868
ORD-2024-2470,2024-08-12,West,Seattle,Consumer,First Class,Technology,Accessories,USB-C Hub,Daniel Reyes,Jennifer Davis,2,40.9,0.05,77.71,50.65,27.06,0.3482
ORD-2024-1314,2024-08-13,East,New York,Home Office,Standard Class,Technology,Phones,Wireless Office Headset,Ben Torres,Mary Patel,3,138.28,0.05,394.1,261.74,132.36,0.3359
ORD-2024-2097,2024-08-13,West,San Diego,Consumer,Standard Class,Office Supplies,Binders,Presentation Binder Set,Chloe Zhang,Sofia Clark,1,17.63,0.0,17.63,8.55,9.08,0.515
ORD-2024-2509,2024-08-13,East,Philadelphia,Corporate,Second Class,Furniture,Furnishings,LED Desk Lamp,Aisha Kumar,Jennifer Lewis,1,37.8,0.2,30.24,17.84,12.4,0.4101
ORD-2024-2536,2024-08-14,South,Nashville,Home Office,Standard Class,Technology,Accessories,USB-C Hub,Hiro Tanaka,Jennifer Johnson,1,41.35,0.0,41.35,22.83,18.52,0.4479
ORD-2024-1165,2024-08-15,East,Boston,Home Office,Second Class,Office Supplies,Storage,Rolling File Cart,Aisha Kumar,Liam Davis,4,91.84,0.0,367.36,242.62,124.74,0.3396
ORD-2024-2243,2024-08-15,West,Seattle,Home Office,Standard Class,Furniture,Tables,Adjustable Standing Desk,Daniel Reyes,Linda Miller,2,423.88,0.0,847.76,584.29,263.47,0.3108
ORD-2024-2594,2024-08-16,South,Nashville,Consumer,First Class,Office Supplies,Binders,Presentation Binder Set,Grace Lin,Elizabeth Garcia,3,19.04,0.0,57.12,28.77,28.35,0.4963
ORD-2024-2200,2024-08-17,West,San Diego,Consumer,First Class,Furniture,Chairs,Ergo Mesh Office Chair,Daniel Reyes,Elizabeth Jones,1,198.86,0.1,178.97,108.48,70.49,0.3939
ORD-2024-2434,2024-08-17,South,Nashville,Consumer,Standard Class,Furniture,Bookcases,Corner Bookcase,Grace Lin,Michael Smith,2,193.23,0.05,367.14,248.86,118.28,0.3222
ORD-2024-1670,2024-08-17,West,Seattle,Consumer,Standard Class,Furniture,Chairs,Ergo Mesh Office Chair,Daniel Reyes,Elizabeth Clark,1,191.55,0.0,191.55,104.7,86.85,0.4534
ORD-2024-2454,2024-08-18,East,Philadelphia,Consumer,Standard Class,Furniture,Bookcases,5-Shelf Bookcase,Aisha Kumar,James Nguyen,3,149.47,0.2,358.73,257.09,101.64,0.2833
ORD-2024-1229,2024-08-19,West,Seattle,Home Office,Standard Class,Office Supplies,Paper,Sticky Notes Pack,Chloe Zhang,Mary Smith,2,8.79,0.15,14.94,7.61,7.33,0.4906
ORD-2024-2187,2024-08-19,West,Los Angeles,Home Office,Standard Class,Technology,Accessories,Wireless Mouse,Daniel Reyes,Jennifer Miller,2,31.16,0.0,62.32,33.49,28.83,0.4626
ORD-2024-2265,2024-08-19,East,Boston,Home Office,Standard Class,Technology,Machines,Label Maker,Aisha Kumar,Noah Brown,4,60.18,0.15,204.61,141.47,63.14,0.3086
ORD-2024-1023,2024-08-20,Central,Dallas,Corporate,Second Class,Technology,Copiers,All-in-One Copier,Fatima Noor,Linda Garcia,7,1370.97,0.2,7677.43,6728.07,949.36,0.1237
ORD-2024-2393,2024-08-20,East,Philadelphia,Home Office,Second Class,Furniture,Furnishings,Wall Clock,Ben Torres,Liam Kim,3,25.37,0.05,72.3,36.91,35.39,0.4895
ORD-2024-1170,2024-08-21,South,Nashville,Consumer,Standard Class,Technology,Accessories,USB-C Hub,Grace Lin,Mary Rodriguez,1,38.51,0.15,32.73,21.2,11.53,0.3523
ORD-2024-1015,2024-08-21,East,New York,Corporate,Standard Class,Technology,Accessories,Wireless Mouse,Aisha Kumar,Sofia Silva,2,30.81,0.2,49.3,34.99,14.31,0.2903
ORD-2024-1989,2024-08-21,West,Los Angeles,Consumer,Standard Class,Technology,Phones,Wireless Office Headset,Chloe Zhang,Michael Jones,1,138.6,0.15,117.81,80.82,36.99,0.314
ORD-2024-1550,2024-08-21,Central,Chicago,Corporate,Second Class,Technology,Accessories,USB-C Hub,Fatima Noor,Linda Lewis,3,40.41,0.0,121.23,77.68,43.55,0.3592
ORD-2024-2091,2024-08-22,East,New York,Consumer,Standard Class,Technology,Phones,Business Smartphone X2,Aisha Kumar,Mateo Johnson,3,625.35,0.1,1688.44,1357.51,330.93,0.196
ORD-2024-1713,2024-08-23,South,Charlotte,Consumer,Second Class,Technology,Phones,Wireless Office Headset,Grace Lin,Priya Clark,3,124.36,0.1,335.77,224.27,111.5,0.3321
ORD-2024-1109,2024-08-24,West,Seattle,Consumer,Standard Class,Technology,Accessories,USB-C Hub,Chloe Zhang,James Patel,3,38.92,0.15,99.25,65.88,33.37,0.3362
ORD-2024-2364,2024-08-24,South,Atlanta,Corporate,Standard Class,Technology,Accessories,USB-C Hub,Hiro Tanaka,Mateo Johnson,4,38.36,0.1,138.1,83.16,54.94,0.3978
ORD-2024-2592,2024-08-25,South,Charlotte,Corporate,Second Class,Office Supplies,Art,Sketch Pad Pro,Grace Lin,James Garcia,1,10.98,0.0,10.98,5.26,5.72,0.5209
ORD-2024-1415,2024-08-25,South,Charlotte,Corporate,Standard Class,Office Supplies,Supplies,Stapler Heavy Duty,Grace Lin,David Garcia,3,18.41,0.05,52.47,29.34,23.13,0.4408
ORD-2024-2460,2024-08-26,Central,Chicago,Consumer,Standard Class,Technology,Machines,Laser Printer Pro,Ethan Osei,David Patel,2,483.26,0.0,966.52,728.92,237.6,0.2458
ORD-2024-1869,2024-08-27,West,San Diego,Corporate,First Class,Office Supplies,Art,Marker Set,Chloe Zhang,Robert Silva,2,16.07,0.1,28.93,14.25,14.68,0.5074
ORD-2024-2577,2024-08-27,East,Newark,Consumer,Standard Class,Office Supplies,Binders,Presentation Binder Set,Ben Torres,Carlos Smith,2,18.65,0.0,37.3,18.08,19.22,0.5153
ORD-2024-2462,2024-08-29,East,Newark,Consumer,Standard Class,Furniture,Bookcases,5-Shelf Bookcase,Ben Torres,Ava Davis,6,157.07,0.1,848.18,567.28,280.9,0.3312
ORD-2024-1988,2024-08-29,Central,Chicago,Consumer,Standard Class,Furniture,Furnishings,LED Desk Lamp,Ethan Osei,Olivia Patel,2,37.59,0.0,75.18,36.12,39.06,0.5196
ORD-2024-2253,2024-08-29,South,Miami,Consumer,First Class,Furniture,Bookcases,5-Shelf Bookcase,Grace Lin,Ava Lee,2,156.24,0.0,312.48,187.27,125.21,0.4007
ORD-2024-1933,2024-08-30,Central,Dallas,Corporate,Standard Class,Furniture,Furnishings,LED Desk Lamp,Fatima Noor,Patricia Martinez,3,38.09,0.15,97.13,60.87,36.26,0.3733
ORD-2024-2255,2024-08-31,West,Seattle,Home Office,Second Class,Technology,Phones,Wireless Office Headset,Chloe Zhang,Mary Silva,1,123.15,0.1,110.84,82.56,28.28,0.2551
ORD-2024-2581,2024-08-31,Central,Chicago,Consumer,Standard Class,Office Supplies,Binders,Heavy-Duty 3-Ring Binder,Fatima Noor,Wei Brown,3,12.86,0.0,38.58,16.0,22.58,0.5853
ORD-2024-1998,2024-09-01,West,San Francisco,Corporate,Same Day,Furniture,Chairs,Executive Leather Chair,Chloe Zhang,Emma Chen,3,331.62,0.0,994.86,636.08,358.78,0.3606
ORD-2024-2512,2024-09-01,West,Los Angeles,Consumer,First Class,Technology,Machines,Label Maker,Chloe Zhang,Noah Rodriguez,1,59.27,0.0,59.27,38.71,20.56,0.3469
ORD-2024-2180,2024-09-01,West,San Diego,Consumer,Second Class,Technology,Accessories,Wireless Mouse,Chloe Zhang,Ava Martinez,3,30.18,0.3,63.38,48.04,15.34,0.242
ORD-2024-2249,2024-09-02,Central,Houston,Consumer,Second Class,Office Supplies,Storage,File Storage Box,Ethan Osei,Mary Williams,8,21.39,0.0,171.12,87.79,83.33,0.487
ORD-2024-2309,2024-09-02,South,Miami,Consumer,First Class,Technology,Machines,Laser Printer Pro,Grace Lin,Liam Smith,5,465.6,0.0,2328.0,1881.03,446.97,0.192
ORD-2024-1688,2024-09-02,South,Nashville,Home Office,Second Class,Technology,Machines,Laser Printer Pro,Grace Lin,Patricia Silva,1,461.66,0.0,461.66,330.52,131.14,0.2841
ORD-2024-2260,2024-09-03,Central,Dallas,Consumer,Second Class,Furniture,Bookcases,Corner Bookcase,Ethan Osei,Linda Rodriguez,1,191.49,0.05,181.92,125.34,56.58,0.311
ORD-2024-1006,2024-09-04,Central,Dallas,Corporate,Standard Class,Furniture,Tables,Adjustable Standing Desk,Fatima Noor,Emma Singh,1,440.15,0.2,352.12,273.97,78.15,0.2219
ORD-2024-1986,2024-09-04,East,Boston,Home Office,Second Class,Office Supplies,Binders,Presentation Binder Set,Aisha Kumar,Priya Lee,7,17.53,0.0,122.71,64.65,58.06,0.4731
ORD-2024-1173,2024-09-04,West,San Francisco,Corporate,Second Class,Office Supplies,Paper,Sticky Notes Pack,Daniel Reyes,Elizabeth Martinez,3,9.66,0.05,27.53,10.83,16.7,0.6066
ORD-2024-2597,2024-09-06,West,San Francisco,Consumer,Standard Class,Furniture,Chairs,Ergo Mesh Office Chair,Daniel Reyes,Mary Smith,1,193.84,0.0,193.84,119.28,74.56,0.3846
ORD-2024-2184,2024-09-06,West,Los Angeles,Consumer,Same Day,Office Supplies,Art,Marker Set,Chloe Zhang,Robert Lewis,7,14.8,0.1,93.24,45.47,47.77,0.5123
ORD-2024-2344,2024-09-07,West,San Diego,Consumer,Standard Class,Office Supplies,Supplies,Scissors Set,Chloe Zhang,David Lee,2,8.39,0.3,11.75,7.08,4.67,0.3974
ORD-2024-1054,2024-09-07,Central,Dallas,Home Office,Standard Class,Furniture,Tables,Round Meeting Table,Fatima Noor,Jennifer Martinez,4,264.64,0.0,1058.56,665.52,393.04,0.3713
ORD-2024-2585,2024-09-07,West,Los Angeles,Corporate,Second Class,Furniture,Tables,Conference Table 8ft,Chloe Zhang,Olivia Singh,3,967.19,0.1,2611.41,1943.33,668.08,0.2558
ORD-2024-1591,2024-09-08,Central,Houston,Consumer,First Class,Technology,Accessories,Wireless Mouse,Ethan Osei,David Brown,6,31.3,0.0,187.8,110.83,76.97,0.4099
ORD-2024-1259,2024-09-08,East,Boston,Consumer,Second Class,Furniture,Chairs,Ergo Mesh Office Chair,Aisha Kumar,David Singh,1,199.74,0.2,159.79,109.44,50.35,0.3151
ORD-2024-1831,2024-09-08,South,Nashville,Corporate,First Class,Furniture,Chairs,Stackable Guest Chair,Hiro Tanaka,Patricia Clark,1,95.74,0.0,95.74,50.65,45.09,0.471
ORD-2024-1483,2024-09-09,Central,Chicago,Consumer,Same Day,Office Supplies,Storage,File Storage Box,Ethan Osei,Carlos Khan,4,21.2,0.05,80.56,43.27,37.29,0.4629
ORD-2024-1965,2024-09-09,Central,Chicago,Consumer,First Class,Furniture,Chairs,Ergo Mesh Office Chair,Fatima Noor,Mateo Smith,5,184.27,0.0,921.35,488.92,432.43,0.4693
ORD-2024-2262,2024-09-11,East,New York,Consumer,First Class,Furniture,Tables,Round Meeting Table,Ben Torres,Priya Lee,4,269.66,0.05,1024.71,715.94,308.77,0.3013
ORD-2024-1847,2024-09-11,Central,Chicago,Corporate,Second Class,Technology,Accessories,Wireless Mouse,Fatima Noor,Mateo Silva,1,28.37,0.0,28.37,14.72,13.65,0.4811
ORD-2024-1150,2024-09-11,West,Seattle,Corporate,First Class,Furniture,Furnishings,Wall Clock,Chloe Zhang,Emma Silva,1,22.83,0.0,22.83,11.57,11.26,0.4932
ORD-2024-2158,2024-09-11,Central,Chicago,Corporate,Standard Class,Office Supplies,Paper,Premium Copy Paper (case),Fatima Noor,Patricia Singh,3,35.99,0.1,97.17,60.16,37.01,0.3809
ORD-2024-1909,2024-09-12,East,New York,Corporate,Same Day,Technology,Copiers,All-in-One Copier,Ben Torres,David Smith,4,1396.7,0.0,5586.8,4296.05,1290.75,0.231
ORD-2024-1513,2024-09-13,West,San Francisco,Consumer,Standard Class,Technology,Machines,Label Maker,Daniel Reyes,Michael Kim,1,63.64,0.05,60.46,41.84,18.62,0.308
ORD-2024-2554,2024-09-13,East,Philadelphia,Corporate,Same Day,Office Supplies,Storage,File Storage Box,Ben Torres,David Silva,4,22.02,0.0,88.08,44.28,43.8,0.4973
ORD-2024-2516,2024-09-14,East,Boston,Home Office,Standard Class,Furniture,Furnishings,Wall Clock,Aisha Kumar,David Singh,3,24.2,0.1,65.34,33.91,31.43,0.481
ORD-2024-2458,2024-09-15,East,Boston,Consumer,Standard Class,Technology,Machines,Label Maker,Ben Torres,Liam Martinez,2,56.05,0.0,112.1,70.13,41.97,0.3744
ORD-2024-2452,2024-09-15,West,Los Angeles,Corporate,Standard Class,Technology,Copiers,Compact Copier,Daniel Reyes,Jennifer Jones,1,665.08,0.1,598.57,493.74,104.83,0.1751
ORD-2024-2527,2024-09-15,East,New York,Corporate,Standard Class,Technology,Phones,Business Smartphone X2,Ben Torres,Linda Martinez,6,617.92,0.05,3522.14,2918.65,603.49,0.1713
ORD-2024-2269,2024-09-16,West,Los Angeles,Consumer,Standard Class,Furniture,Bookcases,5-Shelf Bookcase,Daniel Reyes,Patricia Martinez,4,159.71,0.2,511.07,339.25,171.82,0.3362
ORD-2024-1814,2024-09-16,Central,Chicago,Corporate,Standard Class,Office Supplies,Storage,Rolling File Cart,Ethan Osei,Mateo Lee,1,84.85,0.0,84.85,53.16,31.69,0.3735
ORD-2024-2599,2024-09-16,East,Philadelphia,Corporate,Standard Class,Furniture,Tables,Adjustable Standing Desk,Aisha Kumar,Carlos Nguyen,2,451.15,0.15,766.95,565.48,201.47,0.2627
ORD-2024-1017,2024-09-16,East,New York,Corporate,Standard Class,Furniture,Chairs,Ergo Mesh Office Chair,Aisha Kumar,John Lewis,1,200.72,0.05,190.68,114.03,76.65,0.402
ORD-2024-1176,2024-09-16,South,Charlotte,Home Office,First Class,Furniture,Furnishings,LED Desk Lamp,Hiro Tanaka,Olivia Rodriguez,2,38.49,0.05,73.13,37.28,35.85,0.4902
ORD-2024-2142,2024-09-17,West,Seattle,Corporate,Standard Class,Office Supplies,Paper,Sticky Notes Pack,Chloe Zhang,Linda Martinez,1,9.55,0.15,8.12,3.66,4.46,0.5493
ORD-2024-2311,2024-09-17,East,Philadelphia,Corporate,First Class,Furniture,Bookcases,5-Shelf Bookcase,Aisha Kumar,Robert Martinez,1,150.48,0.05,142.96,83.16,59.8,0.4183
ORD-2024-2080,2024-09-20,East,Philadelphia,Consumer,Standard Class,Office Supplies,Supplies,Stapler Heavy Duty,Ben Torres,Patricia Kim,1,20.2,0.1,18.18,10.1,8.08,0.4444
ORD-2024-2220,2024-09-21,West,San Francisco,Home Office,Same Day,Technology,Phones,Business Smartphone X2,Chloe Zhang,Mateo Martinez,1,581.04,0.1,522.94,421.46,101.48,0.1941
ORD-2024-2155,2024-09-22,East,Newark,Consumer,Second Class,Technology,Phones,Wireless Office Headset,Ben Torres,James Patel,6,129.74,0.05,739.52,501.44,238.08,0.3219
ORD-2024-1929,2024-09-23,South,Miami,Consumer,Standard Class,Technology,Copiers,All-in-One Copier,Hiro Tanaka,Sofia Williams,4,1353.01,0.15,4600.23,4236.84,363.39,0.079
ORD-2024-1260,2024-09-23,South,Nashville,Consumer,Standard Class,Office Supplies,Supplies,Stapler Heavy Duty,Grace Lin,Ava Johnson,3,18.23,0.2,43.75,25.87,17.88,0.4087
